"","Date","Open","High","Low","Close","WAP","No. of Shares","No. of Trades","Total Turnover","Deliverable Quantity","% Deli. Qty to Traded Qty","Spread H-L","Spread C-O","securityname"
"67",2018-08-07,1195.75,1220,1188.05,1205.1,1195.85,5595,380,6690759,2533,45.27,31.95,9.35,"ABB India Limited"
"68",2018-08-06,1205,1214,1190,1193.05,1201.61,3345,232,4019384,2131,63.71,24,-11.95,"ABB India Limited"
"69",2018-08-03,1210.55,1212.15,1200.1,1205.9,1207.99,844,112,1019547,235,27.84,12.05,-4.65,"ABB India Limited"
"70",2018-08-02,1213.05,1230,1190.25,1204.05,1213.12,2784,264,3377333,816,29.31,39.75,-9,"ABB India Limited"
"71",2018-08-01,1213.3,1233.95,1210,1213,1216.26,1303,177,1584789,509,39.06,23.95,-0.3,"ABB India Limited"
"72",2018-07-31,1224.1,1238,1208,1221.8,1224.37,3090,405,3783299,1516,49.06,30,-2.3,"ABB India Limited"
"73",2018-07-30,1188,1220,1181,1207.5,1205.12,96935,529,116817993,92253,95.17,39,19.5,"ABB India Limited"
"74",2018-07-27,1183,1193,1177.1,1184.8,1184.03,4534,380,5368372,1840,40.58,15.9,1.8,"ABB India Limited"
"75",2018-07-26,1172.5,1184,1163.3,1175.15,1175.3,3244,437,3812673,873,26.91,20.7,2.65,"ABB India Limited"
"76",2018-07-25,1174.95,1225.9,1147.4,1173.35,1166.83,34450,4349,40197258,12383,35.94,78.5,-1.6,"ABB India Limited"
"77",2018-07-24,1146.7,1185,1144.45,1168,1167.85,5859,501,6842445,2310,39.43,40.55,21.3,"ABB India Limited"
"78",2018-07-23,1145,1151.9,1130,1143.1,1141.14,4463,407,5092930,1993,44.66,21.9,-1.9,"ABB India Limited"
"79",2018-07-20,1171.25,1179,1130.8,1139.5,1149.88,10854,1021,12480755,3402,31.34,48.2,-31.75,"ABB India Limited"
"80",2018-07-19,1207,1207,1151.1,1158.25,1181.09,6487,626,7661714,2691,41.48,55.9,-48.75,"ABB India Limited"
"81",2018-07-18,1183.95,1198,1183,1187.55,1189.97,3266,336,3886445,1339,41,15,3.6,"ABB India Limited"
"82",2018-07-17,1189.85,1200.55,1178.75,1183.95,1185.21,3690,300,4373443,1714,46.45,21.8,-5.9,"ABB India Limited"
"83",2018-07-16,1216.9,1236.5,1194,1198.3,1209.89,3070,326,3714368,1220,39.74,42.5,-18.6,"ABB India Limited"
"84",2018-07-13,1222.35,1234,1185.6,1221.4,1210.79,4329,579,5241505,1710,39.5,48.4,-0.95,"ABB India Limited"
"85",2018-07-12,1252.1,1259.95,1217.1,1229.45,1241.94,4666,495,5794909,1854,39.73,42.85,-22.65,"ABB India Limited"
"86",2018-07-11,1217.45,1249.85,1213,1245.9,1237.62,4500,621,5569278,1973,43.84,36.85,28.45,"ABB India Limited"
"87",2018-07-10,1210.05,1235.5,1204.5,1224.45,1224.69,9245,997,11322301,3656,39.55,31,14.4,"ABB India Limited"
"88",2018-07-09,1175.05,1230.7,1175.05,1209.85,1199.01,3352,372,4019097,972,29,55.65,34.8,"ABB India Limited"
"89",2018-07-06,1177.1,1186.6,1170,1173.95,1178.69,1189,163,1401460,432,36.33,16.6,-3.15,"ABB India Limited"
"90",2018-07-05,1175.55,1189.15,1170,1178.05,1177.67,1959,251,2307049,721,36.8,19.15,2.5,"ABB India Limited"
"91",2018-07-04,1172.2,1189.3,1171.3,1185.35,1182.28,1279,183,1512140,485,37.92,18,13.15,"ABB India Limited"
"92",2018-07-03,1183.7,1224,1175,1189.7,1185.3,3088,294,3660216,1553,50.29,49,6,"ABB India Limited"
"93",2018-07-02,1192.5,1192.5,1165.5,1183.75,1178.13,1571,201,1850844,646,41.12,27,-8.75,"ABB India Limited"
"94",2018-06-29,1155.75,1200,1155.75,1180.6,1191.31,6903,533,8223585,2160,31.29,44.25,24.85,"ABB India Limited"
"95",2018-06-28,1215,1215,1123,1146.5,1156.17,8099,492,9363816,3106,38.35,92,-68.5,"ABB India Limited"
"96",2018-06-27,1195.05,1195.1,1180,1189.4,1188.15,1038,174,1233301,319,30.73,15.1,-5.65,"ABB India Limited"
"97",2018-06-26,1182,1195.3,1175.75,1188.6,1187.09,3838,341,4556053,1186,30.9,19.55,6.6,"ABB India Limited"
"98",2018-06-25,1214,1214,1177,1186.95,1196.31,2688,213,3215678,1329,49.44,37,-27.05,"ABB India Limited"
"99",2018-06-22,1194,1218.9,1177.65,1213.3,1201.86,2969,258,3568310,1282,43.18,41.25,19.3,"ABB India Limited"
"100",2018-06-21,1202.35,1235.4,1202,1206.2,1214.6,2369,165,2877390,878,37.06,33.4,3.85,"ABB India Limited"
"101",2018-06-20,1225,1232,1195.05,1203.3,1209.97,3690,251,4464778,1953,52.93,36.95,-21.7,"ABB India Limited"
"102",2018-06-19,1214,1224,1195,1211.1,1204.05,1876,188,2258802,677,36.09,29,-2.9,"ABB India Limited"
"103",2018-06-18,1220,1230,1212,1214.8,1221.68,11726,283,14325477,855,7.29,18,-5.2,"ABB India Limited"
"104",2018-06-15,1245,1267,1213,1218.15,1235.82,3434,345,4243814,1836,53.47,54,-26.85,"ABB India Limited"
"105",2018-06-14,1256.5,1267.4,1253.55,1259,1258.19,1277,159,1606707,589,46.12,13.85,2.5,"ABB India Limited"
"106",2018-06-13,1296,1313.1,1246.15,1260.7,1287.52,6621,637,8524678,1835,27.71,66.95,-35.3,"ABB India Limited"
"107",2018-06-12,1250,1292.15,1246.35,1288.6,1277.72,3765,470,4810623,1329,35.3,45.8,38.6,"ABB India Limited"
"108",2018-06-11,1253,1277.95,1230,1247,1254.99,2504,301,3142507,613,24.48,47.95,-6,"ABB India Limited"
"109",2018-06-08,1240,1281.3,1227.2,1239.25,1255.7,11863,704,14896397,2289,19.3,54.1,-0.75,"ABB India Limited"
"110",2018-06-07,1208,1279,1198.25,1258.05,1251.05,5548,461,6940839,2766,49.86,80.75,50.05,"ABB India Limited"
"111",2018-06-06,1156.4,1198,1152.55,1194.55,1177.82,2619,278,3084702,736,28.1,45.45,38.15,"ABB India Limited"
"112",2018-06-05,1174,1176,1151.25,1158.7,1163.84,5415,585,6302219,2734,50.49,24.75,-15.3,"ABB India Limited"
